Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,>0-1,>1-2,>2-3,>3-4,>4-5,>5-6,>6-7,>7-8,>8-9,>9-10,>10-11,>11-12,>12-13,>13-14,>14-15,>15-16,>16-17,>17-18,>18-19,>19-20,>20-21,>21-22,>22-23,>23-24,>24-25,>25-26,>26-27,>27-28,>28-29,>29-30,>30-31,>31-32,>32-33,>33-34,>34-35,>35-36,>36-37,>37-38,>38-39,>39-40,>40-41,>41-42,>42-43,>43-44,>44-45,>45-46,>46-47,>47-48,>48-49,>49-50,>50-51,>51-52,>52-53,>53-54,>54-55,>55-56,>56-57,>57-58,>58-59,>59-60,>60-61,>61-62,>62-63,>63-64,>64-65,>65-66,>66-67,>67-68,>68-69,>69-70,>70-71,>71-72,>72-73,>73-74,>74-75,>75-76,>76-77,>77-78,>78-79,>79-80,>80-81,>81-82,>82-83,>83-84,>84-85,>85-86,>86-87,>87-88,>88-89,>89-90,>90-91,>91-92,>92-93,>93-94,>94-95,>95-96,>96-97,>97-98,>98-99,>99-100,>100-101,>101-102,>102-103,>103-104,104 plus,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X04,Other - Paediatric Services,196,130,143,143,96,126,101,136,109,94,125,113,102,100,143,106,74,55,78,80,104,82,60,76,62,91,52,48,60,42,39,29,48,49,54,56,27,43,59,38,34,30,23,28,14,26,18,18,13,11,6,2,5,3,4,7,2,3,4,1,2,2,1,2,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,630","2,092",57.60%,14.7,39.2,38,-,1
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X05,Other - Surgical Services,565,357,379,310,315,278,326,326,261,202,225,233,184,232,190,195,183,105,230,199,185,193,210,164,194,176,167,154,165,134,129,89,129,158,150,133,115,131,150,130,137,153,124,98,91,87,55,76,75,62,43,40,45,50,45,34,23,21,15,17,17,10,10,12,13,2,11,3,9,9,1,2,2,6,2,4,4,3,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,763","4,866",49.80%,18.1,45.3,371,1,59
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X06,Other - Other Services,1,2,1,1,3,1,2,2,-,4,2,3,1,8,2,5,3,1,2,3,3,1,4,3,4,3,4,4,5,3,1,1,5,8,3,1,3,4,2,1,2,-,1,-,1,2,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118,42,35.60%,24.3,38.8,-,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_999,Total,"3,275","3,012","3,229","3,225","2,943","2,983","3,225","2,998","2,912","2,251","3,010","2,872","2,477","2,871","2,785","2,352","2,549","1,484","2,285","2,299","2,384","2,307","2,262","1,976","2,128","2,283","2,132","2,083","1,863","1,576","1,227","1,093","1,650","1,824","1,658","1,570","1,558","1,406","1,578","1,296","1,321","1,391","1,345","1,080","1,034",994,871,855,672,706,705,624,637,577,439,415,327,333,246,237,203,195,209,185,141,98,111,92,65,84,77,66,70,50,29,33,41,26,11,13,5,2,1,2,3,1,2,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,"107,517","50,453",46.90%,19.4,47,"5,028",42,884
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_100,General Surgery Service,49,28,50,47,35,37,38,41,36,23,55,37,32,48,25,39,45,26,47,31,27,38,49,32,35,52,23,26,25,21,28,24,29,23,39,34,25,33,34,28,19,14,17,29,28,29,18,27,12,25,18,15,20,14,13,8,5,10,11,4,9,5,3,3,3,5,6,7,1,4,3,4,1,4,5,2,2,2,1,2,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,805",691,38.30%,23.6,52.8,160,6,52
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_101,Urology Service,305,172,236,199,182,179,195,154,161,131,170,161,156,185,162,162,169,104,138,140,147,136,142,98,75,65,60,54,45,66,62,69,155,120,146,111,128,100,92,101,112,107,120,104,93,117,113,103,75,110,95,102,86,82,64,60,58,74,48,53,60,46,77,71,57,55,70,50,19,39,36,60,23,25,12,9,6,9,3,4,5,5,2,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,955","3,183",40.00%,23.9,62,"1,271",22,435
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,223,179,244,244,195,203,210,204,195,160,211,177,145,190,172,164,125,70,149,139,154,106,114,116,102,93,81,79,73,41,44,37,65,44,56,51,57,50,49,48,50,64,55,62,48,48,32,30,22,20,35,27,24,13,19,17,14,12,11,12,2,10,8,11,3,6,7,8,5,1,-,3,3,4,2,-,1,2,3,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,757","3,311",57.50%,14.6,44.1,205,7,49
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,430,315,440,383,409,426,387,381,339,261,365,301,274,326,306,284,294,159,267,263,256,197,202,188,139,131,112,122,166,134,71,72,94,130,118,103,130,137,109,95,97,97,100,87,81,80,78,78,51,55,69,49,51,52,55,50,66,46,49,42,50,47,46,45,32,34,42,32,23,28,39,34,33,31,24,13,7,10,-,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"11,223","6,080",54.20%,15.9,53.7,985,4,354
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,283,244,322,277,225,255,246,215,245,212,217,184,119,155,145,132,114,92,118,90,123,98,84,76,80,67,63,51,60,37,24,26,44,35,31,43,32,25,18,16,20,15,16,18,17,13,9,6,9,7,10,5,4,9,4,8,5,1,3,2,3,-,3,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,113","3,682",72.00%,10.1,32.6,45,-,2
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,1,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,4,80.00%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.00%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,138,123,128,113,108,93,81,104,82,53,76,85,65,73,73,67,72,55,54,73,59,52,38,61,70,58,62,50,42,36,20,14,47,33,45,29,32,56,42,34,26,35,37,38,35,27,27,28,19,30,29,18,28,20,23,37,22,20,13,14,15,15,18,26,12,9,16,15,4,7,16,11,4,4,6,3,5,4,6,2,1,4,1,1,2,2,2,2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,337","1,589",47.60%,19.3,56.8,392,25,129
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,2,-,-,1,1,1,-,-,2,-,-,-,2,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,10,83.30%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,22,12,7,8,5,2,4,1,2,1,1,1,-,2,4,-,-,1,3,1,1,1,-,1,1,-,-,-,-,-,1,-,-,2,3,-,3,-,1,-,-,-,-,1,-,-,1,2,4,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103,73,70.90%,4.5,47.9,1,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology Service,268,174,203,216,182,215,160,181,172,120,140,136,111,105,124,108,84,57,95,80,68,77,75,64,61,66,59,69,42,47,26,22,44,33,43,35,30,40,30,27,32,21,23,22,15,22,29,25,13,10,8,7,9,6,7,6,3,2,4,2,2,3,2,1,-,1,1,-,-,1,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,170","2,756",66.10%,11.4,38.1,54,1,7
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_320,Cardiology Service,241,212,248,255,204,214,188,211,190,174,205,219,166,202,176,171,138,105,144,134,140,121,89,106,125,118,93,82,57,27,11,16,38,36,53,34,36,27,35,22,20,16,14,16,6,14,5,12,9,5,8,8,9,6,1,6,2,2,1,1,-,2,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,229","3,519",67.30%,12.3,32.8,33,-,1
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_330,Dermatology Service,657,423,538,423,355,326,304,294,277,230,355,302,206,289,253,253,231,147,215,182,239,231,221,166,128,176,134,106,104,86,72,84,115,114,118,95,101,121,106,109,108,77,41,54,46,33,45,33,17,12,21,9,11,7,8,4,4,1,1,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,421","5,863",62.20%,13.1,38,39,-,2
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,258,184,168,180,160,158,186,181,202,188,201,186,123,136,117,117,93,51,81,74,85,75,81,80,71,68,62,51,41,46,31,19,47,41,43,31,46,31,21,27,17,20,25,24,20,27,22,22,21,17,16,7,8,13,4,3,5,7,6,1,1,3,3,2,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,338","2,889",66.60%,11.6,37.9,59,-,3
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_400,Neurology Service,181,170,178,159,132,166,126,83,117,68,98,102,63,102,87,114,88,63,103,97,102,112,78,74,87,84,93,89,86,74,56,34,75,74,54,70,74,66,70,73,39,45,25,24,16,22,12,12,22,2,5,5,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,054","2,097",51.70%,16.9,38.7,3,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_410,Rheumatology Service,114,100,115,94,102,94,113,98,89,69,78,70,64,79,60,76,54,24,75,41,49,55,42,40,35,61,33,32,37,42,19,20,40,29,25,31,22,28,18,25,21,20,27,17,14,15,7,10,6,5,4,6,2,2,1,1,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,454","1,493",60.80%,13.3,38.5,10,-,2
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,10,4,6,7,1,2,4,6,1,4,3,-,-,-,-,4,1,-,1,1,3,1,1,2,1,-,-,2,-,1,-,1,2,5,8,-,1,1,3,3,-,1,-,-,-,1,-,3,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99,53,53.50%,15.4,45.1,1,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service,274,242,279,266,207,210,194,198,190,173,216,158,164,188,198,163,158,71,170,153,165,134,128,111,92,87,93,107,71,37,32,52,85,81,72,76,93,78,66,68,111,64,63,74,57,49,53,53,36,42,27,37,29,33,16,21,18,14,8,13,12,10,17,12,7,5,8,6,3,10,10,4,5,4,3,2,3,1,6,-,2,-,1,-,1,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,"6,554","3,549",54.20%,15.7,46.2,288,14,78
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services,770,553,720,569,644,619,576,514,447,390,464,424,303,388,394,339,310,203,318,290,273,254,250,244,224,230,164,160,150,150,95,64,107,85,142,104,89,95,95,70,85,74,96,64,56,38,41,46,26,33,25,19,23,20,18,17,7,12,7,4,4,4,1,3,4,2,1,2,3,-,3,1,1,2,-,-,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"13,026","8,627",66.20%,11.6,36.6,143,1,19
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.00%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,193,181,222,240,238,214,181,199,202,145,163,140,126,114,120,121,110,75,112,104,98,117,91,79,64,71,78,52,57,51,28,24,65,66,42,60,44,56,47,56,43,36,30,35,31,31,25,27,23,27,13,28,17,15,18,18,16,16,19,21,23,23,20,23,22,26,22,17,15,16,15,9,15,17,13,9,12,14,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,248","2,984",56.90%,14.6,54.1,453,2,202
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services,980,681,587,602,541,520,483,462,530,387,446,452,348,478,453,420,373,220,376,326,376,296,295,289,270,257,261,209,196,229,140,127,189,185,171,169,180,167,152,146,188,131,151,124,137,94,94,100,77,89,83,84,72,70,75,56,49,32,34,32,26,15,28,17,12,14,14,13,10,5,6,4,5,4,8,8,2,3,-,1,-,3,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,"15,943","8,963",56.20%,15.1,44.8,622,8,104
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X06,Other - Other Services,120,74,63,63,43,68,59,73,62,50,70,63,53,56,56,46,53,28,41,63,63,37,61,59,53,31,27,24,22,20,14,20,21,30,35,25,34,30,29,33,22,14,20,22,17,12,15,25,14,19,21,16,3,5,10,5,5,6,13,4,6,1,5,1,2,7,3,2,3,4,2,3,1,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,183","1,100",50.40%,17.7,47.6,94,-,28
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_999,Total,"5,517","4,071","4,754","4,347","3,969","4,002","3,737","3,601","3,540","2,839","3,534","3,201","2,518","3,116","2,925","2,783","2,513","1,551","2,507","2,284","2,429","2,138","2,041","1,886","1,713","1,715","1,498","1,365","1,274","1,145",774,725,"1,262","1,166","1,244","1,101","1,157","1,141","1,017",981,"1,010",851,860,815,717,672,626,642,457,511,487,444,397,367,336,318,280,255,229,206,215,184,233,215,156,165,192,153,88,117,131,133,93,96,76,46,40,47,19,13,11,14,7,2,3,5,2,3,2,1,4,1,-,-,1,-,-,1,1,-,-,-,-,-,-,"108,031","62,518",57.90%,14.4,45.1,"4,858",90,"1,467"
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_101,Urology Service,1,1,-,-,4,2,1,1,2,1,2,1,2,4,4,2,9,2,1,5,-,2,-,3,2,1,1,2,3,1,-,2,1,3,2,1,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,39,54.20%,16.9,34.1,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,460,332,317,370,238,310,297,228,193,161,227,180,149,169,142,132,101,64,129,95,97,107,106,91,99,81,73,63,58,48,45,23,43,47,59,49,39,31,26,29,38,26,18,30,25,19,18,21,8,13,11,13,11,13,17,11,7,5,4,5,5,4,4,2,2,2,3,2,1,3,2,1,-,-,1,-,1,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,857","4,070",69.50%,10.1,36.1,109,3,19
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3,60.00%,-,-,1,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,Gastroenterology Service,2,-,-,-,1,-,-,4,2,-,-,6,3,4,-,2,6,3,8,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,33,76.70%,13.9,18.8,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology Service,13,10,10,8,7,11,9,10,11,8,6,3,6,6,2,8,5,1,6,2,2,1,3,-,1,1,2,4,-,1,1,-,1,-,3,3,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,168,134,79.80%,8.5,27.6,1,1,1
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
