Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,>0-1,>1-2,>2-3,>3-4,>4-5,>5-6,>6-7,>7-8,>8-9,>9-10,>10-11,>11-12,>12-13,>13-14,>14-15,>15-16,>16-17,>17-18,>18-19,>19-20,>20-21,>21-22,>22-23,>23-24,>24-25,>25-26,>26-27,>27-28,>28-29,>29-30,>30-31,>31-32,>32-33,>33-34,>34-35,>35-36,>36-37,>37-38,>38-39,>39-40,>40-41,>41-42,>42-43,>43-44,>44-45,>45-46,>46-47,>47-48,>48-49,>49-50,>50-51,>51-52,>52-53,>53-54,>54-55,>55-56,>56-57,>57-58,>58-59,>59-60,>60-61,>61-62,>62-63,>63-64,>64-65,>65-66,>66-67,>67-68,>68-69,>69-70,>70-71,>71-72,>72-73,>73-74,>74-75,>75-76,>76-77,>77-78,>78-79,>79-80,>80-81,>81-82,>82-83,>83-84,>84-85,>85-86,>86-87,>87-88,>88-89,>89-90,>90-91,>91-92,>92-93,>93-94,>94-95,>95-96,>96-97,>97-98,>98-99,>99-100,>100-101,>101-102,>102-103,>103-104,104 plus,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X04,Other - Paediatric Services,179,167,139,107,79,127,122,148,130,93,141,126,153,101,96,120,68,51,76,103,90,88,118,52,85,86,74,65,72,53,65,55,48,45,40,31,35,27,12,26,27,19,24,16,14,16,11,11,11,9,3,5,3,4,1,-,-,2,2,1,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,675","2,147",58.40%,14.3,35.6,16,-,1
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X05,Other - Surgical Services,596,471,276,306,155,309,250,234,250,254,220,225,215,187,194,206,183,114,152,158,197,184,182,146,169,182,186,201,214,185,148,138,128,90,128,125,121,90,104,95,105,87,77,79,76,83,61,66,43,47,49,30,24,39,28,33,41,18,21,25,26,13,20,23,20,13,11,11,7,8,6,11,7,10,13,5,8,9,4,5,4,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,235","4,645",50.30%,17.8,46.3,464,14,133
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X06,Other - Other Services,143,60,32,31,-,9,21,22,2,29,6,8,5,10,5,35,8,5,3,8,7,5,14,35,5,7,5,4,4,3,1,1,4,3,1,4,8,2,3,1,4,2,1,1,2,1,6,2,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,580,431,74.30%,6.7,32.2,1,-,-
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_999,Total,"3,428","3,522","3,054","3,323","1,901","3,038","3,238","3,018","3,028","2,815","2,701","2,808","3,066","2,791","2,727","2,587","2,004","1,277","1,826","2,291","2,349","2,172","2,198","2,140","1,980","2,075","1,853","1,946","2,018","1,935","1,729","1,634","1,565","1,344","1,414","1,121","1,290","1,357","1,337","1,315","1,267","1,041","1,079",988,902,803,757,693,536,629,567,362,292,410,368,216,338,234,222,252,219,166,163,181,160,142,120,109,84,40,51,63,55,43,52,41,41,35,21,22,11,13,7,1,3,2,1,6,1,-,-,3,-,-,-,-,-,3,-,-,-,-,-,-,-,"103,030","50,326",48.80%,18.7,45.4,"4,191",94,970
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_100,General Surgery Service,53,25,46,32,29,44,34,43,45,31,41,36,61,26,34,33,35,36,42,37,43,45,45,36,40,45,28,26,15,23,29,43,33,29,36,14,26,15,20,26,25,19,19,20,20,17,19,21,21,12,16,12,20,15,18,2,13,10,19,8,21,13,17,11,17,13,10,10,11,4,5,4,1,5,1,3,4,4,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,862",684,36.70%,24,60.3,261,2,77
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_101,Urology Service,315,261,267,237,148,221,196,183,171,187,167,193,168,152,125,148,166,69,108,197,141,145,158,84,48,66,45,42,50,48,102,103,120,117,108,102,124,105,107,82,89,76,70,89,84,64,71,76,61,85,93,74,72,81,75,60,89,79,107,87,87,74,60,57,64,66,73,51,39,19,18,27,31,16,8,11,10,2,3,2,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,879","3,374",42.80%,21.8,61,"1,371",8,379
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,263,232,228,185,115,202,219,217,193,193,166,197,178,141,129,118,91,56,84,102,87,107,83,93,110,75,90,94,103,85,86,81,83,58,37,38,44,55,52,42,41,35,35,32,34,37,20,22,22,25,28,17,22,18,16,12,11,15,12,12,11,11,7,10,10,14,7,13,7,3,3,3,5,3,2,1,1,2,2,3,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,401","3,123",57.80%,13.8,44.4,241,10,74
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,523,413,417,417,248,338,371,389,299,309,333,332,282,232,250,231,170,103,139,132,187,177,150,187,200,171,159,151,141,138,122,112,123,116,110,79,92,104,79,79,85,94,96,95,80,91,70,73,74,58,64,52,49,62,50,29,58,59,60,55,57,64,49,46,48,44,39,44,33,18,21,19,20,19,19,16,7,11,4,5,1,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,"10,546","5,657",53.60%,15.5,55.1,"1,009",13,323
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology Service,386,303,287,252,169,234,217,239,220,191,155,174,155,138,124,129,80,55,83,98,80,70,82,61,48,59,54,61,48,60,52,48,44,19,28,14,22,28,15,27,30,19,22,21,13,21,8,11,9,3,9,9,5,8,7,3,6,5,-,2,2,4,1,1,1,1,1,2,-,1,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,837","3,508",72.50%,9.6,32.9,53,-,8
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,33.30%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.00%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,158,115,125,101,70,85,104,75,79,72,77,105,80,81,71,64,33,25,26,52,38,62,36,43,70,59,43,44,43,40,49,39,33,35,36,26,45,47,30,31,24,33,56,38,33,23,28,23,14,29,26,22,20,29,18,10,11,38,17,11,18,15,10,18,10,18,10,6,10,4,3,17,4,8,5,4,7,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,"3,128","1,520",48.60%,19.3,56.4,332,9,107
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,1,4,1,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,100.00%,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,18,13,4,5,4,1,3,3,4,1,1,2,1,-,-,1,-,3,-,-,2,3,1,1,1,1,-,-,-,-,2,-,-,1,6,3,1,-,3,-,-,-,2,2,1,-,-,-,-,2,1,-,-,-,-,-,-,-,-,1,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,101,64,63.40%,7.8,44,4,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology Service,292,235,206,175,141,180,170,160,153,129,123,157,128,102,106,75,68,46,56,71,68,88,52,69,62,71,52,54,57,46,58,38,39,55,70,31,36,30,51,29,23,21,4,37,21,26,18,24,12,17,8,6,13,5,3,7,7,4,3,5,6,-,1,1,4,1,3,1,-,1,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,114","2,646",64.30%,11.6,38.7,68,-,9
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_320,Cardiology Service,326,256,247,220,161,216,201,226,197,189,181,226,220,188,172,140,72,27,60,110,148,127,108,120,97,111,85,91,73,68,55,50,54,42,50,24,33,38,40,44,18,22,24,17,13,14,13,10,11,16,11,8,11,6,10,5,4,3,3,-,3,1,1,-,1,1,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,322","3,465",65.10%,12.1,34.6,52,-,4
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_330,Dermatology Service,634,479,458,325,205,285,241,295,260,299,254,310,231,233,239,191,185,81,138,149,160,170,140,124,110,107,100,162,144,99,142,114,125,115,88,79,81,79,53,62,63,57,55,91,79,40,35,23,12,9,8,5,5,7,2,2,4,-,1,1,2,1,-,-,-,1,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,252","5,205",63.10%,12.4,37.5,29,-,4
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,244,190,152,190,132,183,215,204,181,191,204,197,157,151,111,102,87,37,50,71,83,60,68,79,57,60,66,52,55,67,68,65,53,65,52,46,39,42,31,38,43,28,35,30,31,28,24,14,13,24,14,7,6,9,10,5,8,8,2,7,5,4,2,2,-,1,1,1,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,560","2,928",64.20%,12,40,74,1,6
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_400,Neurology Service,206,133,143,122,82,120,125,131,130,114,100,133,103,108,122,98,102,51,59,93,81,74,89,100,81,146,91,67,87,83,70,70,54,68,61,55,59,50,31,41,33,25,30,34,17,23,9,2,4,-,1,-,-,-,-,1,-,-,1,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,915","2,123",54.20%,15.9,36.8,4,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_410,Rheumatology Service,117,94,117,82,60,107,81,80,82,75,76,76,94,61,64,66,57,27,58,49,41,36,43,30,48,30,30,25,31,37,28,26,31,41,27,23,26,25,35,37,22,20,31,20,13,24,7,6,8,4,2,5,3,1,3,-,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,345","1,416",60.40%,13.5,39.6,10,-,1
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,7,3,8,10,2,2,4,7,4,1,6,2,-,3,3,4,1,-,2,2,7,12,-,4,3,3,6,2,3,-,2,1,2,1,2,2,3,1,1,-,1,2,1,-,1,-,-,1,-,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,137,67,48.90%,18.8,40,2,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_502,Gynaecology Service,271,250,237,191,113,215,210,198,172,183,165,167,178,181,168,140,114,55,99,133,133,122,125,129,102,104,98,131,97,106,104,105,90,95,94,79,76,79,72,72,66,45,45,49,33,38,50,50,38,39,51,29,28,30,32,24,42,32,21,26,26,30,18,7,17,16,17,8,8,5,5,8,5,11,13,9,5,5,2,5,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,448","3,208",49.80%,18.2,50.5,462,14,129
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X02,Other - Medical Services,771,638,627,577,413,599,604,534,456,466,406,433,452,413,354,297,264,166,227,289,306,343,233,223,220,195,158,185,151,167,126,129,111,135,118,96,103,75,94,105,91,78,80,57,51,44,32,52,25,39,34,35,28,27,19,10,20,17,12,15,17,12,4,8,3,2,3,4,5,1,2,-,2,1,2,3,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"13,097","8,470",64.70%,12.1,37.9,220,1,28
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,207,207,201,169,116,170,166,173,181,160,120,134,147,139,119,81,99,48,68,103,107,71,75,70,82,76,77,69,51,49,57,52,50,41,47,34,46,31,43,31,36,40,38,35,35,38,32,47,35,38,40,33,37,22,25,18,18,19,27,21,27,23,28,27,27,22,9,11,9,4,2,3,4,6,4,4,3,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,816","2,637",54.80%,15,52.5,402,1,83
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,078",836,703,596,387,563,506,506,432,437,461,477,438,437,386,324,344,152,249,319,311,305,282,251,223,263,256,264,229,259,215,230,199,181,237,147,167,169,179,189,179,172,179,156,141,141,125,127,100,125,91,67,54,76,66,23,47,46,42,55,32,27,22,14,25,20,14,10,10,6,7,4,6,4,5,6,3,2,-,4,1,1,-,-,1,1,-,-,-,1,-,1,-,-,1,1,-,-,-,-,1,-,-,-,4,"16,433","9,063",55.20%,14.9,45.7,643,17,114
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,X06,Other - Other Services,68,76,59,73,34,62,72,68,52,98,80,89,81,53,37,43,45,12,31,27,32,33,34,37,40,40,22,23,12,23,26,20,18,28,30,22,28,15,22,8,11,17,25,10,17,16,19,10,8,18,5,13,4,7,7,8,13,7,8,7,8,14,13,8,9,3,6,8,7,1,-,1,2,2,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,987","1,102",55.50%,14.8,50.8,145,1,32
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_999,Total,"5,938","4,763","4,534","3,960","2,630","3,827","3,740","3,732","3,311","3,326","3,116","3,440","3,154","2,839","2,615","2,285","2,013","1,049","1,579","2,034","2,055","2,050","1,804","1,741","1,642","1,682","1,460","1,543","1,390","1,398","1,394","1,326","1,262","1,242","1,237",915,"1,051",988,958,943,880,803,847,833,717,685,580,592,467,544,503,395,378,404,361,219,351,342,336,313,323,295,233,212,237,223,196,169,141,68,66,86,82,78,61,59,42,30,13,21,12,11,2,1,1,3,-,-,-,1,-,2,1,1,2,1,-,-,-,-,1,-,-,-,4,"105,194","60,272",57.30%,14.1,46.1,"5,382",77,"1,378"
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_101,Urology Service,2,3,2,12,2,5,4,1,1,5,1,3,2,5,5,3,3,1,-,2,2,3,2,1,-,3,1,8,-,-,-,-,2,1,-,-,-,-,-,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,60,66.70%,13.4,32.4,1,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,444,296,307,269,195,323,307,277,226,216,221,190,208,172,172,157,122,59,80,115,128,129,121,112,84,82,80,76,68,60,75,54,46,42,39,22,38,21,28,31,43,34,35,24,21,35,23,21,22,23,12,10,7,11,10,6,12,10,-,4,2,2,2,3,1,2,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,070","4,161",68.60%,10.8,36.3,75,-,5
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,Gastroenterology Service,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,5,71.40%,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology Service,3,2,15,6,1,10,14,5,10,4,4,4,5,4,7,3,5,4,4,2,3,4,2,2,2,2,1,-,2,-,-,2,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,135,106,78.50%,9.4,24.6,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
