Index,date,organisation_code,regional_name,organisation_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other_ae_department,ae_attendances_booked_appointments_type_1,ae_attendances_booked_appointments_type_2,ae_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4_to_12hrs_from_dta_to_admission,patients_who_have_waited_12_plus_hours_from_dta_to_admission,emergency_admissions_via_ae_type_1,emergency_admissions_via_ae_type_2,emergency_admissions_via_ae_other_ae_department,other_emergency_admissions
159,01/11/2024,RJ8,South West,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66
160,01/11/2024,RDY,South West,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,01/11/2024,RA9,South West,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6145,0,3036,470,0,152,2998,0,16,208,0,2,355,102,2155,0,0,1229
162,01/11/2024,RYF,South West,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1581,0,0,17,0,0,95,0,0,1,0,0,0,0,0,0
163,01/11/2024,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9116,151,4749,0,0,0,4665,0,93,0,0,0,567,604,2876,0,0,1468
164,01/11/2024,NQT5H,South West,PAULTON MEMORIAL HOSPITAL,0,0,932,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
165,01/11/2024,L83087,South West,OKEHAMPTON MEDICAL CENTRE,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,01/11/2024,AAH,South West,TETBURY HOSPITAL TRUST LTD,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,01/05/2024,RN3,South West,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5587,0,6010,0,0,243,2430,0,490,0,0,7,539,112,2486,0,0,1458
168,01/05/2024,RH5,South West,SOMERSET NHS FOUNDATION TRUST,13492,0,10411,0,0,1,5057,0,282,0,0,0,333,5,3273,0,0,2154
169,01/05/2024,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9080,0,0,0,0,0,3633,0,0,0,0,0,703,4,2574,0,13,1692
170,01/05/2024,RVJ,South West,NORTH BRISTOL NHS TRUST,9493,0,0,13,0,0,3625,0,0,3,0,0,694,217,2862,0,0,2006
171,01/05/2024,RTE,South West,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13362,0,0,190,0,0,5555,0,0,67,0,0,353,698,2733,0,0,1789
172,01/10/2024,RTE,South West,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13122,0,0,207,0,0,5153,0,0,54,0,0,385,597,2666,0,0,2307
173,01/03/2025,RN3,South West,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5662,0,5652,0,0,0,2928,0,458,0,0,0,547,323,2450,0,0,1391
174,01/03/2025,RBD,South West,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4111,0,0,403,0,4529,1328,0,0,79,0,9,182,66,1881,0,0,610
175,01/06/2024,RH8,South West,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12641,0,4054,1223,0,53,4812,0,43,394,0,3,1042,78,4029,0,0,2220
176,01/06/2024,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,6521,0,12649,0,0,0,3778,0,882,0,0,0,529,523,2194,0,45,1247
177,01/10/2024,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,6319,0,11920,0,0,0,3890,0,855,0,0,0,565,689,2354,0,46,1313
178,01/10/2024,RH8,South West,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12376,0,4635,1180,0,75,5046,0,5,409,0,0,1712,109,4090,0,0,2289
179,01/06/2024,NLX,South West,SIRONA CARE & HEALTH,0,0,8844,0,0,254,0,0,533,0,0,50,0,0,0,0,0,0
180,01/10/2024,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9604,154,5208,0,0,0,4906,0,106,0,0,0,577,718,2947,0,0,1484
181,01/06/2024,RYF,South West,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1737,0,0,6,0,0,155,0,0,0,0,0,0,0,0,0
182,01/10/2024,RNZ,South West,SALISBURY NHS FOUNDATION TRUST,4690,376,1679,134,0,0,2061,0,0,61,0,0,483,3,1412,0,0,1040
183,01/06/2024,RJ8,South West,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,61
184,01/06/2024,RDY,South West,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
185,01/06/2024,RA9,South West,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6512,0,3501,391,0,156,2938,0,14,159,0,0,361,76,2037,0,0,1054
186,01/06/2024,AAH,South West,TETBURY HOSPITAL TRUST LTD,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,01/06/2024,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9105,140,5370,0,0,0,5050,0,205,0,0,0,661,487,2737,0,0,1161
188,01/06/2024,NQT5H,South West,PAULTON MEMORIAL HOSPITAL,0,0,1007,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
189,01/06/2024,L83087,South West,OKEHAMPTON MEDICAL CENTRE,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,01/07/2024,RH5,South West,SOMERSET NHS FOUNDATION TRUST,13431,0,10214,0,0,0,5448,0,170,0,0,0,357,8,3370,0,0,2047
191,01/07/2024,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8656,0,0,0,0,0,3172,0,0,0,0,0,583,5,2608,0,7,1654
192,01/07/2024,RVJ,South West,NORTH BRISTOL NHS TRUST,8986,0,0,37,0,0,2757,0,0,12,0,0,616,125,2479,0,0,2060
193,01/07/2024,RTE,South West,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12612,0,0,229,0,0,4685,0,0,59,0,0,445,456,2805,0,0,2041
194,01/10/2024,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8824,0,0,0,0,0,3593,0,0,0,0,0,742,123,2539,0,12,1668
195,01/07/2024,RNZ,South West,SALISBURY NHS FOUNDATION TRUST,4932,382,1806,140,0,0,1902,0,0,56,0,0,356,6,1369,0,0,969
196,01/07/2024,RN3,South West,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5525,0,5782,0,0,2,2309,0,280,0,0,1,630,0,2454,0,0,1395
197,01/07/2024,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,6708,0,13834,0,0,0,3878,0,862,0,0,0,579,510,2287,0,48,1475
198,01/07/2024,R0D,South West,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13604,0,5037,0,0,0,4948,0,0,0,0,0,897,127,4263,5,0,2403
199,01/07/2024,RH8,South West,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12929,0,4287,1160,0,74,4862,0,19,395,0,2,745,15,4140,0,0,2228
200,01/06/2024,AXG,South West,WILTSHIRE HEALTH & CARE,0,0,2759,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
201,01/03/2025,RH5,South West,SOMERSET NHS FOUNDATION TRUST,13097,0,9956,0,0,0,6180,0,229,0,0,0,422,86,3118,0,0,1840
202,01/06/2024,RA7,South West,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15122,2174,0,0,0,0,5215,88,0,0,0,0,1156,230,5180,8,0,1337
203,01/06/2024,RTQ,South West,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7479,0,0,0,0,0,47,0,0,0,0,0,0,0,0,25
204,01/03/2025,R0D,South West,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13702,0,5527,0,0,0,5364,0,0,0,0,0,1086,288,4209,4,0,2508
205,01/10/2024,AXG,South West,WILTSHIRE HEALTH & CARE,0,0,2461,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
206,01/10/2024,NLX,South West,SIRONA CARE & HEALTH,0,0,8546,0,0,327,0,0,516,0,0,41,0,0,0,0,0,0
207,01/03/2025,RA7,South West,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16099,2536,0,0,0,0,5748,207,0,0,0,0,1161,534,5388,5,0,1558
208,01/03/2025,L83087,South West,OKEHAMPTON MEDICAL CENTRE,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,01/03/2025,RYF,South West,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1927,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0
210,01/03/2025,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,6629,0,12512,0,0,0,3494,0,709,0,0,0,754,423,2613,0,51,1130
211,01/03/2025,NLX,South West,SIRONA CARE & HEALTH,0,0,9372,0,0,357,0,0,393,0,0,41,0,0,0,0,0,0
212,01/10/2024,RA7,South West,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16097,2388,0,0,0,0,5977,232,0,0,0,0,1286,440,5485,12,0,1522
213,01/03/2025,NQT5H,South West,PAULTON MEMORIAL HOSPITAL,0,0,913,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
214,01/03/2025,RDY,South West,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,01/10/2024,RA9,South West,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6217,0,3264,388,0,139,2976,0,12,143,0,0,397,149,2091,0,0,1249
216,01/10/2024,RJ8,South West,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61
217,01/03/2025,AAH,South West,TETBURY HOSPITAL TRUST LTD,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,01/03/2025,RA9,South West,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6650,0,3358,405,0,154,2977,0,47,160,0,3,285,45,2305,0,0,1183
219,01/03/2025,RJ8,South West,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,74
220,01/10/2024,RTQ,South West,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7641,0,0,0,0,0,41,0,0,0,0,0,0,0,0,28
221,01/06/2024,RBD,South West,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4311,0,0,344,0,4200,1826,0,0,106,0,6,234,71,1727,0,0,549
222,01/06/2024,RTE,South West,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12603,0,0,252,0,0,5233,0,0,92,0,0,276,676,2500,0,0,1880
223,01/06/2024,RN3,South West,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5418,0,5537,0,0,181,2480,0,301,0,0,3,501,84,2308,0,0,1460
224,01/06/2024,RH5,South West,SOMERSET NHS FOUNDATION TRUST,13146,0,10256,0,0,0,5491,0,194,0,0,0,262,8,3180,0,0,2064
225,01/06/2024,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8500,0,0,0,0,0,3106,0,0,0,0,0,731,19,2515,0,6,1522
226,01/10/2024,R0D,South West,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13526,0,4825,0,0,0,5454,0,0,0,0,0,898,214,4188,4,0,2535
227,01/06/2024,R0D,South West,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13603,0,5004,0,0,0,5175,0,0,0,0,0,770,157,4090,3,0,2234
228,01/06/2024,RVJ,South West,NORTH BRISTOL NHS TRUST,9090,0,0,19,0,0,3342,0,0,8,0,0,637,252,2789,0,0,1744
229,01/06/2024,RNZ,South West,SALISBURY NHS FOUNDATION TRUST,4628,319,1911,308,0,0,2116,0,0,140,0,0,464,0,1321,0,0,806
230,01/08/2024,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8907,144,5284,0,0,0,4568,0,57,0,0,0,690,297,2956,0,0,1252
231,01/11/2024,RH8,South West,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12241,0,4182,1280,0,65,5101,0,25,453,0,0,1445,87,4244,0,0,2233
232,01/04/2024,RN3,South West,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5212,0,5502,0,0,171,2283,0,339,0,0,1,431,118,2261,0,0,1425
233,01/09/2024,RA7,South West,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14776,2238,0,0,0,0,5191,136,0,0,0,0,1214,261,5232,13,0,1366
234,01/04/2024,NQT5H,South West,PAULTON MEMORIAL HOSPITAL,0,0,925,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
235,01/09/2024,RVJ,South West,NORTH BRISTOL NHS TRUST,8865,0,0,27,0,0,3705,0,0,7,0,0,554,396,2912,0,0,1881
236,01/04/2024,REF,South West,ROYAL CORNWALL HOSPITALS NHS TRUST,6105,0,11367,0,0,0,3146,0,516,0,0,0,546,371,2190,0,50,1078
237,01/04/2024,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8258,0,0,0,0,0,3304,0,0,0,0,0,772,39,2421,0,14,1602
238,01/09/2024,RH5,South West,SOMERSET NHS FOUNDATION TRUST,12678,0,9108,0,0,1,5198,0,198,0,0,0,417,53,2057,0,0,2955
239,01/04/2024,RTQ,South West,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,6718,0,0,0,0,0,32,0,0,0,0,0,0,0,0,34
240,01/04/2024,RH8,South West,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11828,503,3905,1217,0,47,3836,45,45,399,0,0,840,20,4125,0,0,2202
241,01/04/2024,RH5,South West,SOMERSET NHS FOUNDATION TRUST,12901,0,9795,0,0,1,4809,0,111,0,0,0,433,20,3336,0,0,2148
242,01/04/2024,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8342,166,4652,0,0,0,5042,0,238,0,0,0,548,675,2740,0,0,1106
243,01/04/2024,RVJ,South West,NORTH BRISTOL NHS TRUST,8952,0,0,21,0,0,3265,0,0,5,0,0,661,324,2825,0,0,1935
244,01/04/2024,RNZ,South West,SALISBURY NHS FOUNDATION TRUST,4179,350,1880,313,0,0,1707,0,0,104,0,0,469,6,1378,0,0,887
245,01/04/2024,RYF,South West,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1691,0,0,21,0,0,142,0,0,1,0,0,0,0,0,0
246,01/04/2024,RBD,South West,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4182,0,0,380,0,3966,1461,0,0,91,0,5,170,24,1866,0,0,511
247,01/08/2024,NQT5H,South West,PAULTON MEMORIAL HOSPITAL,0,0,1035,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
248,01/04/2024,RTE,South West,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12328,0,0,212,0,0,5098,0,0,64,0,0,308,859,2669,0,0,1865
249,01/04/2024,L83087,South West,OKEHAMPTON MEDICAL CENTRE,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,01/04/2024,RA9,South West,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6247,0,3233,0,0,0,3037,0,12,0,0,0,315,86,1686,0,0,989
251,01/08/2024,RYF,South West,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1676,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0
252,01/08/2024,RA9,South West,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6432,0,3643,396,0,176,2930,0,27,160,0,2,318,33,2114,0,0,1134
253,01/08/2024,AAH,South West,TETBURY HOSPITAL TRUST LTD,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,01/08/2024,RJ8,South West,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65
255,01/04/2024,R0D,South West,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12739,0,4818,0,0,0,5255,0,0,0,0,0,863,131,3992,4,0,2340
256,01/04/2024,RDY,South West,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
257,01/04/2024,RA7,South West,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15115,2307,0,0,0,0,5366,115,0,0,0,0,1201,350,5118,12,0,1458
258,01/04/2024,RJ8,South West,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42
259,01/09/2024,RD1,South West,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8575,0,0,0,0,0,3119,0,0,0,0,0,709,54,2564,0,9,1448
260,01/04/2024,AXG,South West,WILTSHIRE HEALTH & CARE,0,0,2355,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
261,01/04/2024,NLX,South West,SIRONA CARE & HEALTH,0,0,8116,0,0,242,0,0,498,0,0,40,0,0,0,0,0,0
262,01/08/2024,RDY,South West,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,01/02/2025,RDR,South East,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10491,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0
264,01/02/2025,R1F,South East,ISLE OF WIGHT NHS TRUST,4136,318,1275,22,0,18,1678,0,0,8,0,0,207,68,1161,0,0,103
265,01/03/2025,RTH,South East,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12850,1830,2085,1708,0,114,5248,0,7,607,0,3,768,3,4670,109,10,4539
266,01/02/2025,RPA,South East,MEDWAY NHS FOUNDATION TRUST,7722,0,6157,249,0,1184,2739,0,623,75,0,0,269,707,1577,0,0,459
267,01/02/2025,RHM,South East,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10784,1122,0,299,0,0,4900,159,0,137,0,0,481,11,3568,17,0,1465
268,01/03/2025,RA2,South East,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6924,0,1650,856,0,12,2088,0,1,192,0,0,267,2,2583,0,0,1108
269,01/09/2024,Y02676,South East,BRIGHTON STATION HEALTH CENTRE,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,01/04/2024,RDR,South East,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12252,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0
271,01/02/2025,RXC,South East,EAST SUSSEX HEALTHCARE NHS TRUST,7068,0,2211,1705,0,1676,3415,0,115,0,0,0,219,76,2799,0,0,496
272,01/10/2024,RPC,South East,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1499,0,0,0,0,0,19,0,0,0,0,0,0,0,6,551
273,01/02/2025,RN7,South East,DARTFORD AND GRAVESHAM NHS TRUST,10568,0,3847,0,0,0,3504,0,16,0,0,0,484,497,3014,0,0,402
274,01/02/2025,RN5,South East,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9858,86,2684,0,0,81,4319,0,96,0,0,0,402,147,3947,10,23,1250
275,01/10/2024,RXQ,South East,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,11010,1194,3747,0,0,0,4402,0,287,0,0,0,323,347,4054,805,0,2106
276,01/03/2025,RHM,South East,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11829,1243,0,138,0,0,5075,144,0,46,0,0,628,10,3886,9,0,1645
277,01/03/2025,RHW,South East,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12163,2341,2157,1038,26,0,4873,21,0,342,0,0,730,33,2255,2,0,423
278,01/09/2024,RTP,South East,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10289,0,0,0,0,0,3736,0,0,0,0,0,495,674,3107,0,0,839
279,01/09/2024,RYY,South East,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,15014,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
280,01/10/2024,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,23210,1062,11372,0,0,0,11292,1,135,0,0,0,2018,259,6400,0,0,108
281,01/03/2025,RN5,South East,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11387,73,3523,0,0,107,4962,0,150,0,0,0,299,52,4215,9,36,1388
282,01/02/2025,RTK,South East,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9225,0,0,0,0,0,3070,0,0,0,0,0,464,289,2499,0,0,584
283,01/02/2025,RYR,South East,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23507,1239,1249,1582,0,611,9141,31,149,394,0,2,799,962,7732,26,56,1395
284,01/02/2025,RVV,South East,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,11788,0,11781,0,0,0,5878,0,441,0,0,0,346,1177,2602,0,476,477
285,01/08/2024,NQT51,South East,STATION PLAZA HEALTH CENTRE,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,01/03/2025,RYR,South East,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,26658,1483,2059,1774,0,645,10030,39,231,476,0,4,817,912,8684,23,89,1565
287,01/01/2025,Y02676,South East,BRIGHTON STATION HEALTH CENTRE,0,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,01/01/2025,RW1,South East,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,0,2632,0,0,0,0,0,56,0,0,0,0,0,0,0,0,132
289,01/01/2025,RTP,South East,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9612,0,0,0,0,0,3640,0,0,0,0,0,527,703,2940,0,0,922
290,01/01/2025,RTK,South East,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10059,0,0,0,0,0,3370,0,0,0,0,0,441,521,2810,0,0,725
291,01/01/2025,RPC,South East,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1279,0,0,0,0,0,1,0,0,0,0,0,0,0,3,444
292,01/01/2025,RNU,South East,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3531,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0
293,01/03/2025,RVV,South East,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12820,0,13288,0,0,0,6228,0,414,0,0,0,340,1326,2819,0,528,549
294,01/03/2025,RW1,South East,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,0,3122,0,0,0,0,0,64,0,0,0,0,0,0,0,0,140
295,01/03/2025,RWF,South East,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18303,0,2372,824,0,219,3116,0,26,91,0,0,793,25,5241,0,0,979
296,01/03/2025,ACH01,South East,WHITSTABLE MEDICAL PRACTICE,0,0,5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,01/01/2025,NTV0W,South East,WOKING WALK IN CENTRE,0,0,2535,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
298,01/01/2025,NTV0B,South East,ASHFORD WALK-IN-CENTRE,0,0,2292,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0
299,01/01/2025,NTP11,South East,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5148,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0
300,01/01/2025,NDJ,South East,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,01/03/2025,RDU,South East,FRIMLEY HEALTH NHS FOUNDATION TRUST,22632,945,13202,0,0,0,9616,1,306,0,0,0,1614,437,6243,0,0,120
302,01/01/2025,Y00751,South East,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,01/09/2024,NQT51,South East,STATION PLAZA HEALTH CENTRE,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,01/01/2025,AQN04,South East,PHL LYMINGTON UTC,0,0,2652,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0
305,01/02/2025,RYY,South East,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,8561,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
306,01/04/2024,RVV,South East,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12256,0,11721,0,0,0,6442,0,310,0,0,0,482,1207,3541,0,510,1047
307,01/03/2025,RPC,South East,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1400,0,0,0,0,0,6,0,0,0,0,0,0,0,3,493
308,01/02/2025,RTH,South East,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11154,1621,2142,1587,0,86,4359,0,2,490,0,0,836,0,3945,102,6,4035
309,01/02/2025,RHW,South East,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9494,2262,2057,818,17,0,3716,15,0,331,0,0,528,12,2192,1,0,405
310,01/03/2025,RN7,South East,DARTFORD AND GRAVESHAM NHS TRUST,11705,0,4168,0,0,0,3694,0,17,0,0,0,546,407,3244,0,0,458
311,01/02/2025,RWX,South East,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1173,0,0,0,0,0,9,0,0,0,0,0,0,0,23,0
312,01/09/2024,NTP11,South East,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5011,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
313,01/09/2024,NTV0B,South East,ASHFORD WALK-IN-CENTRE,0,0,2297,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
314,01/09/2024,NTV0W,South East,WOKING WALK IN CENTRE,0,0,2304,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
315,01/03/2025,RXQ,South East,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,11141,1232,3618,5,0,4,3293,0,89,0,0,0,245,260,4044,677,0,2216
316,01/02/2025,RWF,South East,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16890,0,1982,793,0,223,3358,0,13,103,0,2,817,189,4950,0,0,914
317,01/09/2024,RN7,South East,DARTFORD AND GRAVESHAM NHS TRUST,10507,0,3475,0,0,0,3448,0,11,0,0,0,660,229,2861,0,0,402
318,01/03/2025,RXC,South East,EAST SUSSEX HEALTHCARE NHS TRUST,8795,0,2736,1486,0,1857,4198,0,100,0,0,0,188,92,3004,0,0,501
319,01/09/2024,RN5,South East,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12291,103,529,0,0,157,4698,0,0,0,0,0,300,29,4231,7,0,1055
